"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID501032994","167997-08-2","ABORRGDTJNGTLT-UHFFFAOYSA-N","C20H15F25N2O3",806.06834784,"C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-]"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20195169","4236-15-1","NSAFUDAPGVUPIP-UHFFFAOYSA-N","C13H12F17NO3S",585.026643984,"CCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID101042929","2247153-51-9","","",NA,""
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID001034238","919005-46-2","JCIHFTIEOXQJHO-UHFFFAOYSA-N","C8H3F13O4",409.982375436,"O=C(O)COC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40984178","65601-42-5","KOPNVUOTJAWXAA-UHFFFAOYSA-N","C12H12Cl2F16N3O4P3",728.916222634,"FC(F)C(F)(F)COP1(OCC(F)(F)C(F)F)=NP(Cl)(Cl)=NP(OCC(F)(F)C(F)F)(OCC(F)(F)C(F)F)=N1"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80523484","90697-68-0","VKFYWRJGJQEYHT-UHFFFAOYSA-N","C12H9F6N5O",353.071129228,"NC(N)=NC1=NC(C(F)(F)F)(C(F)(F)F)N=C(c2ccccc2)O1"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID8059976","423-86-9","QDPPBTYBIPLUFD-UHFFFAOYSA-N","C11H6F17NO2S",538.984779172,"C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90896338","273735-34-5","FQPRLZDVXVSBBL-UHFFFAOYSA-N","C11H10F7N",289.07014686,"CCc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1N"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID401036529","NOCAS_1036529","QXZPVTMJPBWJCZ-UHFFFAOYNA-N","C17H7F23O5S",759.964693384,"O=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SC(=O)C(O)C(=O)O"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90896535","78755-31-4","NGWMIKDDFJVFGQ-UHFFFAOYSA-N","C12H5F11O3",406.00630444,"O=C(Oc1ccccc1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F"
