mz,ret,int,mod,kmd,HS_num
252.207117919818,614.037,6301.5,2.22308571981799,-0.223227720040313,96
402.216022128763,592.922,2227,2.24157060876297,-0.241713789712776,97
552.247558318159,193.797,2481,2.282687478159,-0.282833285460356,98
352.294478746865,793.04,1068,2.31683366686502,-0.31698165526376,99
402.294573403528,863.2525,3081,2.32012188352797,-0.320270081962406,99
452.293294547937,635.156,1180,2.32203658793702,-0.322184908673762,101
502.296331362154,442.885,19466,2.32826696215398,-0.328415680857631,102
502.308396373379,809.045,1993,2.34033197337902,-0.34048146273858,103
352.330221844132,885.481,1124,2.35257676413198,-0.352727035631005,104
552.323503913567,811.509,6571,2.35863307356703,-0.358783731914514,105
652.335009738127,641.973,1547.5,2.37652601812704,-0.376677819391375,106
652.37327333146,855.855,8519.5,2.41478961146004,-0.414943856822106,107
802.38709240931,641.973,3867,2.43818936930995,-0.438345109338115,108
602.435558301989,877.8475,14300.5,2.47388102198897,-0.474039041831475,109
702.454518020956,860.785,1502,2.49922786095601,-0.499387499834938,110
602.46411809695,741.339,2651,2.50244081694996,0.497399338942728,110
902.460667063464,214.819,1350,2.51815114346402,0.481688008927108,112
602.522360669111,785.647,12115,2.56068338911098,0.439153046521028,113
652.523112792101,728.531,12250.5,2.56462907210096,0.435207111499494,113
702.53502496817,985.462,4827.5,2.57973480816997,0.42010041054732,115
702.540018969838,746.26,3705,2.584728809838,0.415106089886081,116
752.549294131622,890.8015,6545,2.59719753162199,0.402636571658945,117
652.557054388683,849.689,20896.5,2.59857066868301,0.401263346888413,117
802.564258033955,897.251,15792,2.61535499395495,0.384477949512984,119
702.580205613665,894.843,4143,2.62491545366504,0.374916879125976,120
1052.56095161301,322.633,9035,2.62801637301004,0.371815761708831,120
902.573614902689,883.387,2144.5,2.63109898268897,0.368732955127371,122
802.584847470988,789.343,10494,2.63594443098805,0.363887197323947,123
1002.58236484904,720.719,3479,2.64623604904,0.353594921891954,124
1002.59166614487,800.4275,1405,2.65553734487003,0.344293031938946,125
1052.62079280238,426.345,1209,2.68785756238003,0.311970749966122,126
1052.6373531766,797.964,2430,2.70441793660007,0.295409317947588,127
1002.65115432676,841.052,2782,2.71502552675997,0.284801050224814,128
1152.67095869563,694.669,1856,2.7444105756299,0.255414124376557,129
952.685203100232,869.4395,1759.5,2.745880740232,0.253943865867427,129
402.95242086375,294.84,5368.5,2.97796934374998,0.0218404376249737,131
353.182131256513,238.85,1884.5,3.204486176513,-0.204690863964117,132
253.210393354437,614.037,1014,3.226361154437,-0.226567239158442,133
403.234405838736,671.2225,1654,3.25995431873599,-0.260162549230188,134
453.250173897363,628.341,1204,3.27891593736302,-0.279125379035975,135
553.252809490419,199.804,4124,3.28793865041905,-0.288148668420263,136
503.259766114253,637.883,2303,3.29170171425301,-0.291911972620994,136
503.260807374308,712.906,2957,3.292742974308,-0.292953299186763,138
603.26267673016,616.081,1043,3.30099945016002,-0.301210302423442,139
453.281986867684,749.951,11821,3.31072890768399,-0.3109403814193,140
353.290209492659,722.021,3119,3.31256441265901,-0.312776003637737,140
703.281876910275,193.797,2516.5,3.32658675027494,-0.326799236934335,142
503.295115786351,805.351,15014,3.327051386351,-0.327263902689197,142
453.299798331968,880.527,10794,3.32854037196802,-0.328752983415598,142
503.297575512711,423.0885,3973,3.32951111271097,-0.329723786164834,142
453.314398836627,403.288,1627,3.34314087662699,-0.343354420685898,146
603.317701311032,637.883,1304,3.35602403103201,-0.356238398005985,147
653.342102994118,634.476,1140,3.38361927411802,-0.38383540374582,148
553.358345626359,811.509,1993,3.39347478635898,-0.393691545510478,149
703.354221655047,583.385,1043,3.39893149504701,-0.399148602747232,150
653.359418907843,786.8785,2569.5,3.40093518784295,-0.401152423529538,150
603.366358882081,823.8245,55657,3.40468160208104,-0.404899077070922,152
653.374606010417,857.7055,3528.5,3.41612229041698,-0.416340496184034,153
703.379339248674,772.723,2164.5,3.424049088674,-0.424267800767439,154
803.393360808443,640.609,1423,3.44445776844304,-0.444677784146734,155
803.401141313652,714.208,9126,3.45223827365203,-0.452458786337615,156
703.43932679776,855.855,1009.5,3.48403663776003,-0.484259181574998,157
803.490258337538,855.855,3743,3.54135529753796,0.458418497401567,158
603.52491288963,785.647,3870.5,3.56323560962994,0.436536787698515,159
653.524638385686,950.931,5450.5,3.56615466568599,0.433617545186962,159
653.526344409046,728.531,5084,3.56786068904603,0.43191141285422,161
703.525704785335,886.723,1958,3.57041462533505,0.429357313431751,161
753.527640351153,893.5515,5683,3.57554375115296,0.424227859989514,163
653.561484783262,849.689,6108,3.60300106326201,0.39676879403703,164
803.568458911361,879.287,19193,3.61955587136094,0.380212928495098,165
1053.56359399993,322.633,4514,3.63065875992993,0.369109330726133,166
853.586387021124,873.116,1385,3.64067754112398,0.359089909579438,167
1103.57213635542,716.813,1995.5,3.64239467542006,0.357372665600906,167
1053.58330749728,716.813,2839,3.65037225727997,0.349394574170674,169
1003.58653771207,719.417,1452,3.65040891207002,0.349357917039356,169
1053.68512491449,797.964,1594,3.75218967448995,0.24757065334461,171
1153.68079776905,690.761,1413,3.75424964905005,0.245510547203139,171
1103.70104029767,862.6655,9078,3.77129861767003,0.228460489575582,173
503.948089651094,522.432,3379,3.98002525109399,0.0197205236795526,174
354.019174967862,382.063,5167.5,4.041529887862,-0.0417880417143692,175
204.089131207368,192.294,2061,4.10190544736801,-0.102167457726125,176
254.090920495743,199.804,4375,4.106888295743,-0.107150624381973,177
1204.04500194606,867.346,2617,4.12164738605998,-0.121910657439912,178
454.137223195377,328.292,1035,4.16596523537697,-0.166231337572015,179
254.150810026349,235.092,2698,4.166777826349,-0.167043980448483,179
404.192751873527,211.817,1639.5,4.21830035352701,-0.218569798642307,181
354.19998376699,211.816,1949,4.22233868698999,-0.222608390054972,182
304.236866980649,847.22,2194.5,4.25602834064898,-0.256300195650056,183
304.238531181527,673.827,2234131,4.25769254152698,-0.257964502829338,183
354.23752161943,359.423,1099.5,4.25987653943002,-0.260148640235855,183
404.236651346359,625.6215,1548,4.26219982635899,-0.262472075565427,186
404.244287574056,801.5095,3443,4.26983605405599,-0.270108791028633,187
404.274251268464,745.213,2459,4.29979974846401,-0.300074399375944,188
404.274978536446,643.336,1803.5,4.30052701644598,-0.300801713812405,188
504.273361605984,311.205,2779,4.305297205984,-0.305572208047636,190
454.290935227279,246.36,3246,4.31967726727902,-0.319953187873068,191
504.299985672,826.279,4203,4.33192127199999,-0.332197974683254,192
404.321056839023,861.803,1406,4.34660531902301,-0.346882959653897,193
554.315141451543,372.1575,1369,4.35027061154301,-0.350548486295452,193
704.359909721133,641.973,1652,4.40461956113302,-0.40490090743981,195
654.366570196955,624.935,1089,4.40808647695496,-0.408368044712006,195
554.410952557573,848.455,1260.5,4.44608171757295,-0.446365712286592,197
804.403860428686,714.208,3753.5,4.45495738868601,-0.455241950335676,198
654.414082363569,716.813,1896.5,4.45559864356903,-0.455883246179042,198
754.442755347406,853.389,1152,4.49065874740597,-0.490945589489797,200
654.491219792081,849.689,3031,4.53273607208098,0.466974398134198,201
804.492648673446,855.855,2172,4.54374563344595,0.455964133530415,202
604.536612275324,789.343,1396,4.57493499532404,0.424772779423051,203
804.54403521984,622.893,2957,4.59513217983999,0.404574304806374,204
754.554754103312,893.5515,1676.5,4.602657503312,0.397048500652204,205
704.563236367274,987.5195,1340,4.60794620727404,0.391759458872684,206
1054.56408705127,321.218,2538.5,4.63115181127,0.368552372612385,207
904.578511124427,889.209,20806,4.63599520442699,0.363708670082246,208
854.596217889438,886.1035,1005,4.65050840943798,0.349194538036159,209
954.593207933347,889.8305,1584.5,4.653885573347,0.345817158409886,209
1054.62526852249,403.288,1513.5,4.69233328248993,0.307366993408777,211
1004.63462301148,889.209,1030,4.69849421148001,0.301205670887612,212
1054.64131703501,633.793,1134,4.70838179500993,0.291317455785475,213
1154.67603996369,795.503,1412,4.74949184369007,0.250204781189495,214
1204.70437356814,679.037,4223.5,4.78101900813999,0.218675602933217,215
355.019579639613,382.063,1195,5.04193455961303,-0.0422566145936685,216
255.226267742313,635.156,126485,5.24223554231301,-0.242570391575015,217
305.241685909505,672.524,418484,5.26084726950501,-0.261183307596241,218
455.287548238658,866.548,1654,5.31629027865802,-0.316629858187071,219
405.312597244683,880.527,1247.5,5.33814572468299,-0.338486700234682,220
655.328874489251,513.324,3403,5.370390769251,-0.370733804463953,221
605.344267108601,801.041,1439.5,5.382589828601,-0.382933643032288,222
705.357290357553,636.518,1129,5.40200019755298,-0.402345251827001,223
655.365191926594,812.741,2199,5.40670820659398,-0.407053561593443,224
255.401396476134,698.577,1930.5,5.41736427613401,-0.41771031179286,225
755.382850973497,639.245,1190.5,5.43075437349705,-0.431101264452195,226
705.41283162194,712.906,2748,5.45754146193997,-0.457890063927834,227
705.41694462211,599.733,1993.5,5.46165446211,-0.462003326816898,228
655.42150100579,850.922,1642,5.46301728578999,-0.463366237547689,228
705.458595460623,873.116,2698,5.50330530062297,0.49634317421112,230
655.541681314592,763.485,6208,5.58319759459198,0.416445777099511,231
755.537256779324,914.542,9325,5.58516017932402,0.414483067006813,231
805.546666800578,614.718,2831,5.597763760578,0.401878680695631,233
805.556111077651,923.7945,7348,5.60720803765105,0.392433800366803,234
955.570307364391,889.209,1845,5.63098500439105,0.36865531486626,235
905.573685185763,865.7245,3761,5.63116926576299,0.368471041724547,235
855.59663289321,902.225,2926,5.65092341320997,0.348715632475887,237
805.604750124214,805.351,15506,5.65584708421397,0.343791646970999,238
1205.7102461631,679.037,2655,5.7868916031,0.2127387575797,239
155.953755475285,535.448,2703.5,5.96333615528499,0.036282934949611,240
155.953966200924,331.122,3411.5,5.96354688092399,0.0360721958504371,240
356.016219658212,382.063,2325.5,6.03857457821198,-0.0389602938527105,242
456.041380061285,780.483,1483,6.07012210128499,-0.0705098320325988,243
156.114096376554,216.321,2254.5,6.12367705655399,-0.124068208139335,244
256.202013034011,541.955,1018,6.21798083401097,-0.218378009276478,245
256.237969281972,822.28,5351.5,6.25393708197203,-0.254336553952953,246
256.238875921526,699.88,1723954,6.25484372152602,-0.25524325141879,246
256.239242898292,933.663,4711,6.25521069829199,-0.255610251625512,246
306.253097859167,719.417,363926,6.27225921916698,-0.272659861479553,249
356.268438121157,779.486,18745.5,6.29079304115697,-0.291194867322531,250
506.262404724711,633.793,1740,6.29434032471102,-0.294742377460352,250
406.285220720024,771.4955,2322,6.31076920002397,-0.311172302172281,252
356.289124530584,870.648,1764,6.31147945058399,-0.311882598099828,252
506.315377243082,790.575,1598,6.34731284308202,-0.347718279465823,254
556.323190630894,544.558,1455,6.35831979089403,-0.358725930349692,255
656.357690401701,667.316,1645.5,6.399206681701,-0.399615432818223,256
606.361963291867,804.121,1250,6.40028601186702,-0.400694831926785,256
456.414645940683,620.166,12516,6.44338798068299,-0.443799553893029,258
756.410474404213,641.973,3112.5,6.458377804213,-0.458790334902233,259
706.429155994204,770.2545,1015,6.47386583420405,-0.474279354195573,260
556.44536659474,629.705,16046,6.48049575473999,-0.480909698219534,261
706.474450389948,598.372,4454,6.51916022994794,0.480423356868414,262
656.544990453922,763.485,1259,6.58650673392196,0.41307255111758,263
756.541241971606,917.009,1874,6.58914537160604,0.410433744889701,263
806.559351378764,895.412,2566,6.61044833876394,0.389129416998912,265
1056.55087113053,662.108,1373,6.61793589052991,0.381641386963565,266
856.572075158411,615.3995,1141,6.62636567841105,0.373211060627227,267
906.581623052533,886.1065,2093,6.63910713253301,0.360468792641427,268
956.578895481296,887.965,1034.5,6.63957312129594,0.360002774113241,268
856.587068898287,887.965,1020,6.64135941828704,0.358216363021825,268
956.603487555718,802.275,2700,6.66416519571794,0.335409128865649,271
1056.61610194435,815.1965,2269,6.68316670435001,0.316406406506758,272
1106.62591669736,768.405,1227.5,6.69617501736002,0.303397262587168,273
1056.64081815873,428.746,27408,6.70788291873009,0.291688613371662,274
1006.66354141291,878.0825,1692,6.72741261291003,0.272157671727086,275
1206.65918920067,779.486,1280.5,6.73583464066996,0.263735106007744,276
406.753797352015,890.452,1177,6.779345832015,0.220221135373151,277
1106.71603261433,874.9865,16000,6.78629093433005,0.213275589437899,278
1056.78022701359,883.004,1121,6.84729177359009,0.152270853732034,279
556.956555913846,396.211,5932,6.99168507384604,0.0078683303137268,280
257.180344438046,255.4475,1136.5,7.196312238046,-0.196771904503692,281
357.212777260137,603.1395,2002,7.23513218013699,-0.235594326229318,282
307.251992247792,704.4375,3280,7.27115360779197,-0.271618054763053,283
407.249003425302,790.575,4985,7.27455190530202,-0.275016569340323,283
357.272041043885,873.116,3626,7.29439596388499,-0.294861895468046,285
357.28477196925,689.458,7130,7.30712688925001,-0.307593634024499,286
457.309257970909,885.4905,1366,7.33800001090901,-0.338468727712836,287
557.319323484239,822.587,13873,7.35445264423902,-0.354922411959365,288
507.327972420905,878.052,14079,7.35990802090498,-0.360378137089072,289
657.344463992,572.495,2589,7.38598027199998,-0.386452053556354,290
657.351787878857,666.397,7446,7.39330415885695,-0.393776408228746,291
607.378615096194,830.598,3022,7.41693781619404,-0.417411575172196,292
757.396512903482,665.685,2538.5,7.44441630348194,-0.444891817656185,293
457.41745860577,620.166,3280,7.44620064576998,-0.44667627391965,293
657.405155712249,858.317,3563.5,7.44667199224898,-0.44714765050594,293
707.431608932454,850.922,2622.5,7.47631877245396,-0.47679632440736,296
557.448901099212,629.705,5378,7.48403025921198,-0.484508303738721,297
707.454919240933,619.4875,8547,7.499629080933,0.499891878161179,298
657.463904755816,701.18,5091.5,7.50542103581597,0.494099553315323,299
807.479172546869,848.455,1555.5,7.53026950686899,0.469249495059444,300
857.479427347249,849.071,1245,7.53371786724904,0.465800914414331,300
857.487267047635,784.4145,3793,7.54155756763498,0.457960713265379,302
907.511645065683,847.838,1303.5,7.56912914568295,0.430387374075053,303
757.553005669422,936.129,3570.5,7.60090906942196,0.39860542038457,304
707.563310013848,780.718,1292,7.60801985384796,0.391494181755206,305
807.55708128508,557.576,1019,7.60817824508001,0.391335780405825,305
807.558634856749,632.43,1540.5,7.60973181674899,0.389782109502107,305
1057.54630279696,662.108,1065,7.61336755695993,0.386146137057267,308
1057.55877209823,838.585,1345,7.62583685823006,0.373676039306929,309
807.5822417007,894.175,1672,7.63333866070002,0.366173757657407,310
857.580108584641,892.6585,2618.5,7.63439910464103,0.365113245980183,310
1007.57352910387,746.953,1024,7.63740030386998,0.362111855048738,312
957.585568098486,889.8305,1986,7.64624573848596,0.353265855428162,313
507.625482885994,797.964,1081,7.65741848599401,0.342092394257747,314
1057.64424037717,434.403,18276,7.71130513717003,0.288202301056799,315
1007.65241026613,890.452,2748,7.71628146613,0.28322565423241,316
407.762420006031,892.935,1467,7.78796848603099,0.211534055302934,317
1107.7432241397,862.018,11076,7.81348245970003,0.186018451921655,318
507.961650783796,522.432,3135,7.99358638379601,0.0059030236371882,319
557.970098702257,625.616,3015,8.00522786225702,-0.0057391984264541,320
457.977371858142,470.671,2217,8.00611389814202,-0.00662529090726593,320
157.99721346465,234.342,1475,8.00679414465,-0.00730558086621613,320
158.112006963722,212.5675,9368,8.12158764372199,-0.122106412405088,323
208.110453197925,208.815,4462,8.12322743792501,-0.12374631135043,323
258.218615380344,624.254,4299,8.23458318034398,-0.235109166648613,325
408.214247638606,387.72,1121.5,8.23979611860602,-0.240322437888494,326
458.216626080929,582.024,4088,8.24536812092902,-0.245894796124674,327
308.239362254423,704.4375,1458.5,8.25852361442298,-0.259051129929503,328
308.269334846801,789.343,285961.5,8.28849620680097,-0.289025636815211,329
408.283965746969,637.883,2286,8.30951422696899,-0.310044999515128,330
358.288202882055,688.154,2081,8.31055780205497,-0.311088641259801,330
408.285693071767,312.674,7465.5,8.31124155176701,-0.311772434646571,330
358.296027808932,819.342,67936,8.31838272893202,-0.318914067956257,333
508.330405468099,813.9655,3030.5,8.362341068099,-0.362875214974395,334
658.376618502048,864.2725,1816,8.41813478204801,-0.418672492762539,335
508.445850202882,636.518,115008,8.47778580288201,-0.478327323822157,336
558.456663414042,635.839,1365,8.49179257404205,-0.49233498966862,337
608.471338744207,878.052,4075,8.50966146420694,0.489794978786108,338
658.473724340652,682.943,36892,8.51524062065198,0.484215465970919,339
758.470672686014,868.1945,3627,8.51857608601404,0.480879787555068,339
708.485965263838,607.907,3211,8.53067510383801,0.468779996902981,341
808.482965231585,857.083,1077.5,8.53406219158501,0.465392692804812,341
858.488606905083,781.9505,1558,8.54289742508297,0.456556894953792,343
908.51708638962,853.389,3261,8.57457046961997,0.424881827292211,344
758.556141842156,934.896,1637.5,8.60404524215596,0.395405172046935,345
708.584090560385,710.302,3565,8.62880040038499,0.370648432575194,346
858.60553540048,890.452,3111.5,8.65982592047999,0.339620930716364,347
1008.60953656855,843.518,3381.5,8.67340776854996,0.32603821510213,348
1108.60784680892,719.417,3820,8.67810512891992,0.321340554686913,349
1058.64387410981,434.403,7980.5,8.71093886980998,0.288504716532543,350
1058.64439143705,794.273,1253,8.71145619704998,0.287987356248095,350
1108.82152209697,885.481,1173,8.89178041697005,0.107651618068076,352
359.223806566035,393.3825,1015,9.24616148603502,-0.246752087186962,353
259.247017088206,699.88,3020,9.26298488820601,-0.263576563957429,354
409.240819697462,593.605,1179.5,9.26636817746197,-0.266960069321954,354
309.262256570527,718.116,1692,9.28141793052697,-0.282010783694147,356
359.294038760913,821.36,19371,9.316393680913,-0.316988768166027,357
509.309935458078,544.558,4668.5,9.34187105807797,-0.342467772705561,358
509.314790022315,733.0905,4331.5,9.34672562231498,-0.347322647029216,359
559.315206777154,865.5145,4172,9.350335937154,-0.350933192478124,359
459.32484155469,848.455,1145,9.35358359469001,-0.35418105745913,361
609.321371619336,712.906,2183.5,9.35969433933599,-0.36029219243062,362
609.323106414446,626.298,2189,9.36142913444598,-0.362027098351177,362
609.323723663141,369.3275,1210.5,9.36204638314098,-0.362644386473107,362
659.327189569073,618.805,1148,9.36870584907297,-0.369304277780316,365
759.322609604737,367.913,1169,9.37051300473695,-0.371111548876911,365
509.343253595041,847.837,8155,9.375189195041,-0.375788037873917,367
659.37526827613,818.279,1732,9.41678455612998,-0.417386055878183,368
609.388722896903,866.955,6235,9.427045616903,-0.427647772079354,369
709.384414508662,818.2815,1081,9.42912434866196,-0.429726636617943,369
759.384935317045,664.3815,1252,9.432838717045,-0.433441242257231,371
709.412416767345,784.414,1759,9.457126607345,-0.457730683953059,372
659.430838368316,870.668,2618,9.47235464831601,-0.472959697619444,373
509.448867959515,636.518,39515.5,9.48080355951498,-0.481409148495004,374
609.442712409607,678.385,2607,9.48103512960699,-0.481640733378526,374
559.463845748616,641.973,1276.5,9.49897490861599,-0.499581658296052,376
659.483851264389,682.943,5276,9.52536754438904,0.474024020093907,377
809.476066105767,871.882,4184,9.52716306576701,0.472228384026607,377
559.526811583191,948.973,2898.5,9.56194074319103,0.437448485168716,379
909.517265116208,850.922,2038,9.57474919620802,0.424639214008153,380
759.534019135707,914.542,77760,9.58192253570701,0.417465416310051,381
909.565511156915,981.761,1652,9.62299523691502,0.376390091571807,382
709.581528274754,710.302,1562.5,9.62623811475396,0.373147006593172,382
859.576262103731,885.481,5874,9.63055262373098,0.368832222025617,384
809.592009407211,891.072,1072.5,9.64310636721098,0.356277676671766,385
959.593721768105,884.246,1336.5,9.65439940810495,0.344983914431623,386
1009.6182695195,865.1205,2273.5,9.68214071950001,0.317240831052573,387
1109.61314412414,719.417,1208.5,9.68340244414003,0.315979025819388,387
1109.63239885032,797.964,22684,9.70265717031998,0.296723069738619,389
1059.6474774812,432.988,3412,9.71454224119998,0.284837239696344,390
1109.67549565599,681.642,6279,9.74575397599006,0.253623511247952,391
209.941082557139,177.288,2168.5,9.953856797139,0.0455073974730738,392
559.976444380516,625.616,2120,10.011573540516,-0.0122130325770513,393
459.98476448835,469.441,1390,10.01350652835,-0.0141461438811348,393
60.0204932809158,854.623,2649,10.0236868409158,-0.0243271067172941,395
60.0208861206931,614.718,8995,10.0240796806931,-0.0247199715873521,395
60.0211121057305,346.688,11412,10.0243056657305,-0.0249459710596085,395
360.025759924019,602.362,1391,10.048114844019,-0.0487566701660285,398
160.122282734242,213.3185,8464.5,10.131863414242,-0.132510589852387,399
360.150862639695,778.1435,2331,10.173217559695,-0.17386737681295,400
210.160954890943,228.3375,1918.5,10.173729130943,-0.174378980737742,400
310.176830715568,244.859,3788,10.195992075568,-0.196643347414522,402
310.177955782528,512.022,1729.5,10.197117142528,-0.197768486238544,402
410.190647543751,217.8225,3149,10.216196023751,-0.216848586130425,404
310.209780956469,621.528,1260,10.228942316469,-0.229595693021452,405
260.247365863333,673.827,2998.5,10.263333663333,-0.263989236642374,406
310.280076896579,809.042,15380,10.299238256579,-0.299896123304222,407
360.295253884939,813.3525,3317,10.317608804939,-0.318267845088144,408
410.310501265738,688.154,2158,10.336049745738,-0.336709963807493,409
610.324917014821,635.8385,3683.5,10.363239734821,-0.363901689658633,410
460.335569934602,892.3105,1520.5,10.364311974602,-0.364973997929212,410
510.335127797882,746.26,1252,10.367063397882,-0.367725596957143,410
510.346900805013,857.089,5915,10.378836405013,-0.379499356092253,413
710.355906636135,624.2535,1068,10.400616476135,-0.401280818422492,414
510.452089682212,636.518,8826,10.484025282212,-0.484694952260213,415
710.449361403815,789.343,1660,10.494071243815,-0.494741555551855,416
810.480294168874,852.156,1042,10.531391128874,0.467936175570912,417
560.497345186984,652.1925,1414.5,10.532474346984,0.466852888270182,417
