"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES"
"","CAS_RN: 85857-17-6","FNWFDWVZPJMYPV-UHFFFAOYSA-N","C11H13F13O2Si",452.047723046,"COC(OC)[SiH2]CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID2060965","CAS_RN: 662-50-0","FOBJABJCODOMEO-UHFFFAOYSA-N","C4H2F7NO",213.002461224,"NC(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID7068556","CAS_RN: 68957-61-9","INDOGKYZYLAGEM-UHFFFAOYSA-N","C11H13F13N2O2S",484.049015516,"CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"","CAS_RN: 107831-93-6","FOSSNNCPAUONPQ-UHFFFAOYSA-N","C10H10F9I",427.9683523,"CCCCC(I)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"","CAS_RN: 59493-72-0","FJKOCVKLQDYFKI-UHFFFAOYSA-O","C22H20F19N2O2",705.12213906,"C[N+](C)(C)CCCNC(=O)c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1"
"DTXSID00896506","CAS_RN: 183873-54-3","FOVHLTOENOSCBW-UHFFFAOYSA-N","C10H9F11O3",386.037604568,"CC(C)COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F"
"DTXSID90648137","CAS_RN: 62656-74-0","FOZCIODRBSSQFH-UHFFFAOYSA-N","C7H5F7O3",270.01269156,"O=C(O)CCC(=O)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID10241124","CAS_RN: 94231-57-9","FPBNSCOPAZCJAV-UHFFFAOYSA-N","C14H5F21O2",603.99542202,"C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FPDUFYFPDFGZIW-UHFFFAOYSA-N","C34H49F21O12",1048.288869628,"OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID80880463","CAS_RN: 54009-77-7","FPGGDOYJDKTVNV-UHFFFAOYSA-N","C18H5F31O",825.9845396,"FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1"
"DTXSID70880174","CAS_RN: 1813-83-8","FPHLHLVYLCQBKG-UHFFFAOYSA-N","C10H8F12I2",609.852384896,"FC(F)(CCI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI"
"DTXSID8031863","CAS_RN: 328531-06-2","UZUFPBIDKMEQEQ-UHFFFAOYSA-N","C9HF17O2",463.970509012,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FPKYVUSWHGEBAW-UHFFFAOYSA-N","C18H22F17NO6S",703.089638164,"CCN(CCOCCOCCOCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID40446665","CAS_RN: 132665-00-0","FPLJNGUIASXYLD-UHFFFAOYSA-N","C11H10F13IO",531.9568798,"OCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID60892963","CAS_RN: 1513863-79-0","FPPMMZOESICKHH-UHFFFAOYSA-N","C17H13F23N2O",698.066062096,"CN(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID30895406","CAS_RN: 1309378-06-0","FPQVMLAHTLHXTN-UHFFFAOYSA-N","C22H19F27",796.105562548,"CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID7066300","CAS_RN: 18024-09-4","FQAXLPZGSQABMD-UHFFFAOYSA-N","C15HF29O2",763.951347652,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"",NA,"FQCZAOVFXUUAHV-UHFFFAOYSA-N","C6HClF12O4S",431.909245832,"O=S(=O)(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl"
"DTXSID60452864","CAS_RN: 219985-31-6","FQHAQDHIVUWHLC-UHFFFAOYSA-N","C42H24F39P",1300.099287978,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1"
"DTXSID6062204","CAS_RN: 2144-54-9","FQHLOOOXLDQLPF-UHFFFAOYSA-N","C16H9F21O2",632.026722148,"C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FQKBJSUFBIZAKR-UHFFFAOYSA-N","C3H2F7NO2S",248.969446844,"NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID70154988","CAS_RN: 1259-35-4","FQLSDFNKTNBQLC-UHFFFAOYSA-N","C18F15P",531.94980993,"Fc1c(F)c(F)c(P(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F"
"DTXSID90896338","CAS_RN: 273735-34-5","FQPRLZDVXVSBBL-UHFFFAOYSA-N","C11H10F7N",289.07014686,"CCc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1N"
"DTXSID30401167","CAS_RN: 119489-67-7","FQQMUCAKAYUZFS-UHFFFAOYSA-N","C14H6F17N",511.022878932,"Nc1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1"
"DTXSID10379991","CAS_RN: 1651-41-8","FQTWAKFTSLUFFS-UHFFFAOYSA-N","C11H7F17O",478.022544584,"OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID80881379","CAS_RN: 871311-26-1","FREOHYPICVRTKK-UHFFFAOYSA-N","C27H39F17",686.278030988,"CCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FRGQFEVGSLUETE-UHFFFAOYSA-O","C25H20F33N2O4S",1071.06168438,"C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
"DTXSID60377821","CAS_RN: 3792-02-7","FROXCSGRCWYTIE-UHFFFAOYSA-N","C8H9F9O",292.050968888,"OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FRTQGKCQPPSKJQ-UHFFFAOYSA-N","C9HF17O4S",527.932409252,"O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O"
"DTXSID30379938","CAS_RN: 242142-82-1","FRVXTIVSYJQTRB-UHFFFAOYSA-N","C18H3F35O",899.962502416,"OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID60896300","CAS_RN: 131118-41-7","FRWNFXLINJSLBN-UHFFFAOYSA-N","C5H3F7O",212.007212256,"O=CCC(F)(C(F)(F)F)C(F)(F)F"
"DTXSID50301791","CAS_RN: 424-55-5","FRXPVVIRFRGXMQ-UHFFFAOYSA-N","C8H7F7O4S",331.995327244,"O=C(O)CSC(CC(=O)O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10886372","CAS_RN: 59852-65-2","FRXPWPKRXZUZRK-UHFFFAOYSA-N","C23HF47O7",1281.897178712,"FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F"
"DTXSID20206380","CAS_RN: 93857-45-5","MCYKSXMNSXNCIY-UHFFFAOYSA-N","C12H6F21O4P",643.966837922,"O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10895409","CAS_RN: 84551-43-9","FSOCDJTVKIHJDC-UHFFFAOYSA-N","C10H2F18",463.986908024,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FSTPMVQHNXZCGF-UHFFFAOYSA-N","C16H2F30O2",795.957575904,"O=C(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID8031863","CAS_RN: 77032-23-6","UZUFPBIDKMEQEQ-UHFFFAOYSA-N","C9HF17O2",463.970509012,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FSVJFJWJQWUNCW-UHFFFAOYSA-N","C8H3F15O3S",463.956338256,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FSYPSOJVIOICOV-UHFFFAOYSA-N","C13HF25O3S",711.924720392,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F"
"DTXSID00584835","CAS_RN: 865758-37-8","FSYYFUVFEYRUHN-UHFFFAOYSA-N","C30H20ClF17O",754.09312268,"COc1ccc(C(Cl)(c2ccccc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1"
"","CAS_RN: 90179-39-8","FTAFFTSOJBRORR-UHFFFAOYSA-O","C15H16F15N2O3",557.092140672,"C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
"",NA,"FTAFFTSOJBRORR-UHFFFAOYSA-O","C15H16F15N2O3",557.092140672,"C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
"DTXSID40381981","CAS_RN: 117146-18-6","FTECWCULPOFDJS-UHFFFAOYSA-N","C24H33F17",644.231080796,"CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID90880191","CAS_RN: 3145-68-4","FTLIVFJKISSELN-UHFFFAOYSA-N","C16H5F30N",780.99429576,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CNCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID60896183","CAS_RN: 1610931-26-4","FTSFKJUGJTZVJF-UHFFFAOYSA-N","C10HF11N2",357.996408452,"Fc1c(F)c(F)c2c(C(F)(F)C(F)(F)C(F)(F)F)n[nH]c2c1F"
"DTXSID00896228","CAS_RN: 146304-76-9","FTSLLNVJWFPHQG-UHFFFAOYSA-N","C14H5F13N2O",464.01942964,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nc(-c2ccccc2)no1"
"DTXSID30175730","CAS_RN: 2145-68-8","FTTQCEGWFGHNDU-UHFFFAOYSA-N","C9H11F5O2",246.067920692,"CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)F"
"DTXSID30895269","CAS_RN: 152220-76-3","FTUOFEXYTAPMKP-UHFFFAOYSA-N","C9H11F9O2",322.061533572,"OCC(CO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID7066063","CAS_RN: 16486-94-5","FTUYMACVNWCLNM-UHFFFAOYSA-N","C11HF21O2",563.964121892,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID90893524","CAS_RN: 452912-11-7","FTWZHENHOZOCPQ-UHFFFAOYSA-N","C18H8F26N2O4",810.006890456,"O=C(N=NC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID90896595","CAS_RN: 705240-04-6","FUGOJSZHPNUCLK-UHFFFAOYSA-N","C8HF15O2",413.973702572,"O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID50896293","CAS_RN: 1274903-97-7","FUHVEPPHYBKPIV-UHFFFAOYSA-N","C5H4BrF7",275.938459768,"FC(F)(F)C(F)(CCBr)C(F)(F)F"
"DTXSID70215028","CAS_RN: 647-12-1","FULLNJNBFUCVES-UHFFFAOYSA-N","C8F15N",394.9791223,"N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID80895274","CAS_RN: 332136-76-2","FUNGIPYUUZNTQZ-UHFFFAOYSA-N","C12H4BrF21",625.916104848,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCBr"
"DTXSID80388474","CAS_RN: 16557-94-1","FUSBVOVTUYPKLS-UHFFFAOYSA-N","C8HClF14O2",429.944152032,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl"
"","CAS_RN: 30334-69-1","FUVKFLJWBHVMHX-UHFFFAOYSA-N","C4H2F9NO2S",298.966253284,"NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID6070514","CAS_RN: 67584-63-8","FUWUVCJRFPBKEF-UHFFFAOYSA-N","C10H12F9NO4S",413.034332844,"CCOC(=O)CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID60382157","CAS_RN: 22325-71-9","FVBKAFXHWXBINM-UHFFFAOYSA-N","C5F9N",244.98870298,"N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10833689","CAS_RN: 854992-57-7","FVBNTOULJJXFBP-UHFFFAOYSA-N","C11H5F9O",324.01966876,"FC(OC(F)(F)C(F)(F)C(F)(F)F)=C(F)c1ccccc1"
"DTXSID70631188","CAS_RN: 137780-68-8","FVFNWXWHNHZNFS-UHFFFAOYSA-N","C7HF13O3",379.971810752,"O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F"
"DTXSID40583342","CAS_RN: 892154-51-7","FVFREHJGVAWXEQ-UHFFFAOYSA-N","C14H13F9O2",384.077183636,"OCc1ccc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1"
"",NA,"FVJAERWLICOZSD-UHFFFAOYSA-N","C6H5F9O4S",343.97648362,"O=S(=O)(O)C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"","CAS_RN: 1946796-71-9","FVKWUSQLPAJKRY-UHFFFAOYSA-N","C16H6F26",692.005433912,"FC(F)(F)C(F)(F)C(F)(F)C(CC=CCC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)F"
"DTXSID8047553","CAS_RN: 97163-17-2","SIDINRCMMRKXGQ-UHFFFAOYSA-N","C11HF21O2",563.964121892,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID00896283","CAS_RN: 351346-36-6","FVSATDQRASQLEK-UHFFFAOYSA-N","C14H9F7N6S",426.049762828,"Cc1cc(C)nc(Sc2ccc3nnc(C(F)(F)C(F)(F)C(F)(F)F)n3n2)n1"
"DTXSID00883911","CAS_RN: 2923-93-5","FVSDJPACEHXABM-UHFFFAOYSA-N","C32H41F7N2O4",650.295455332,"CCCCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(O)c1"
"DTXSID401010250",NA,"FVTWEZSMWJNXDP-OWOJBTEDSA-N","C5H2F8O3S",293.959690684,"O=S(=O)(O)C(F)(F)C(F)/C(F)=C(\F)C(F)(F)F"
"DTXSID50896238","CAS_RN: 95654-14-1","FWAHHXBYEZUSRR-UHFFFAOYSA-N","C22H32F7NO7",555.206699904,"CC(C)COC(=O)C(CC(C(=O)OCC(C)C)C(=O)OCC(C)C)NC(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID80893351","CAS_RN: 152992-46-6","FWFYREMNEFLCAK-UHFFFAOYSA-N","C15H17F17O2Si",580.072636054,"CCO[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC"
"DTXSID60881054","CAS_RN: 93776-28-4","QHIGFJQLSNDTTI-UHFFFAOYSA-N","C38H9F70O4P",1889.912070798,"O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID7070218","CAS_RN: 65104-64-5","FXIGCVJVDAFVIC-UHFFFAOYSA-N","C23H7F37O2",1017.985523604,"C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID10370988","CAS_RN: 15242-17-8","FXUHCQHWDACOKK-UHFFFAOYSA-N","C6H5F7O",226.02286232,"C=CCOC(F)(C(F)(F)F)C(F)(F)F"
"DTXSID00896521","CAS_RN: 340034-61-9","FXZCUFFOPKNPDY-UHFFFAOYSA-N","C14H17F11O3",442.100204824,"CCCCC(CC)COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F"
"",NA,"FXZSYNXDEDCXIS-UHFFFAOYSA-N","C26H41F13O10",760.249214372,"OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID20880164","CAS_RN: 754-87-0","FYCDNYFZFQEDJN-UHFFFAOYSA-N","C9HCl5F12O2",543.822756312,"O=C(O)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl"
"DTXSID60871632","CAS_RN: 335-36-4","FYJQJMIEZVMYSD-UHFFFAOYSA-N","C8F16O",415.96936614,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F"
"DTXSID20881151","CAS_RN: 94159-80-5","FYKFVLMDMBLILP-UHFFFAOYSA-N","C18H19F21N2O",678.116205848,"CN(C)CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"","CAS_RN: 106443-63-4","FYLNQBRDGGUBGA-UHFFFAOYSA-N","C8H6F13NO3S",442.986080912,"O=S(=O)(NCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID20566779","CAS_RN: 143094-26-2","FYNRUUHZYNMDNP-UHFFFAOYSA-N","C11H5F13N2",412.02451502,"Nc1ccncc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID20880568","CAS_RN: 67824-44-6","FYPAMSWJAKTIGA-UHFFFAOYSA-N","C12H7F19O2",544.014265644,"OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID8067076","CAS_RN: 25291-17-2","FYQFWFHDPNXORA-UHFFFAOYSA-N","C8H3F13",346.002716956,"C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID00897154","CAS_RN: 88435-87-4","FYWCNWDCUWMVFO-RXMQYKEDSA-N","C11H12F7NO5",371.060370024,"CCOC(=O)[C@@H](CCC(=O)O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID20895718","CAS_RN: 156575-40-5","FYYKNAPCRXPWEY-UHFFFAOYSA-N","C9H7F13O3S",441.990831944,"CS(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"FZCRAUGJBWCZQX-UHFFFAOYSA-O","C18H24F17N2O6S2",751.080433228,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID00895514","CAS_RN: 140834-59-9","FZCXKUMBLKTHGQ-UHFFFAOYSA-N","C13H4F21N",573.000841748,"N#CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID60895616","CAS_RN: 170118-61-3","FZHOYNJTYKXPSU-UHFFFAOYSA-N","C8H7F7O2",268.033427004,"CCOC=CC(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID60895616","CAS_RN: 184783-37-7","FZHOYNJTYKXPSU-UHFFFAOYSA-N","C8H7F7O2",268.033427004,"CCOC=CC(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID70896073","CAS_RN: 107070-94-0","FZOUABSFDUBWEC-UHFFFAOYSA-N","C8H9F9N2O2",336.052031508,"CNC(=O)C(O)(NC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID50880995","CAS_RN: 84041-66-7","FZTKCIWSVIVEKI-UHFFFAOYSA-N","C8F16O3",447.95919538,"FC(F)(F)C(F)(F)OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F"
"DTXSID90558000","CAS_RN: 57678-01-0","FZTRDYSPWWJCOF-UHFFFAOYSA-N","C8H6F13O4P",443.979612162,"O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID2070508","CAS_RN: 67584-56-9","FZWFDJBZTLTRGH-UHFFFAOYSA-N","C11H10F11NO4S",461.01548922,"C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"",NA,"GAEUOVYQCKBCJA-UHFFFAOYSA-O","C12H13F13NO2",450.073870516,"C[N+](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O"
"DTXSID40897052","CAS_RN: 88435-83-0","GAHLLWWTAWUXEK-UHFFFAOYSA-N","C10H10F7NO5",357.04471996,"CCOC(=O)C(CC(=O)O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID80863059","CAS_RN: 2927-83-5","GAKSVIQMUADMSK-UHFFFAOYSA-N","C4F8O2",231.977055,"O=C(F)C(F)(OC(F)(F)F)C(F)(F)F"
"DTXSID90896237","CAS_RN: 83650-67-3","GALFVTLALVXPCQ-UHFFFAOYSA-N","C14H7F14NO4",519.015152784,"O=C(O)c1[nH]c(C(=O)O)c(CC(F)(F)C(F)(F)C(F)(F)F)c1CC(F)(F)C(F)(F)C(F)(F)F"
"DTXSID20758051","CAS_RN: 92604-91-6","GASXCMFGMORIFO-UHFFFAOYSA-N","C10H3F15O",423.994438016,"CC(=O)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID40880222","CAS_RN: 15538-93-9","GATGUNJRFUIHOM-UHFFFAOYSA-N","C6H6Cl3F7OSi",359.914171922,"FC(F)(F)C(F)(OCCC[Si](Cl)(Cl)Cl)C(F)(F)F"
"DTXSID70896230","CAS_RN: 165618-98-4","GAVHLPDPYHDYNF-UHFFFAOYSA-N","C12H9F9N2O3S",432.019017128,"NS(=O)(=O)c1ccc(CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1"
"DTXSID20382052","CAS_RN: 212563-43-4","GBDROMNKGSCMDH-UHFFFAOYSA-N","C7H2F13I",459.899364924,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CI"
"DTXSID40896565","CAS_RN: 57024-21-2","GBEZENOMWXBFSZ-UHFFFAOYSA-N","C10H5F7O2",290.01777694,"O=C(OC(F)(C(F)(F)F)C(F)(F)F)c1ccccc1"
"DTXSID40185108","CAS_RN: 31185-53-2","GBFSEHYWHMNICI-UHFFFAOYSA-N","C6H7F7N2",240.049745764,"FC(F)(F)C(F)(F)C(F)(F)C1NCCN1"
"DTXSID6071661","CAS_RN: 68555-72-6","GBPAQIZWHVCENQ-UHFFFAOYSA-N","C9H10F11NO3S",421.0205746,"CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"DTXSID5073119","CAS_RN: 813458-04-7","SQEGLLMNIBLLNQ-UHFFFAOYSA-N","C6H5F9O",264.01966876,"CCOC(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"DTXSID00760218","CAS_RN: 97294-02-5","GBTVYCBTXQALCR-UHFFFAOYSA-N","C9H9F9",288.056054268,"CC(C)=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
